"MSOA11CD","closeness","betweenness","distHPD","popDens","medAge","deprivation"
"282","E02002443",5.08614232209738,11.2897952420411,11999.6658389913,1694.26502469538,41,22435.3051335359
"283","E02002446",5.1037282020445,18.1782325647626,14799.0883543589,827.746554037918,47,22124.6507640068
"284","E02002444",5.04083147735709,9.46956535543273,12839.0728826058,706.335174397851,42,16660.9819516672
"285","E02002445",5.11102747459541,24.5306659615508,12088.6279414484,2370.99705372343,47,18259.236718557
"286","E02002454",5.11526291999397,30.6472253207052,14641.9889353434,3914.26462628305,35,9792.84306651635
"287","E02002451",5.16075093106331,55.1064230390713,12537.5751264277,1378.42245001961,50,21464.2992438806
"288","E02002459",5.11873350923483,24.3182026746242,14330.8899884806,2527.31976269163,38,10461.2760860739
"289","E02002467",5.10411185446892,21.3479602231979,16983.9178406706,2169.79347873368,34,6036.86297376093
"290","E02002463",5.01107011070111,5.84674580738262,15388.2207317487,4313.93278963505,35,2934.1501968693
"291","E02002465",5.12491508793116,34.8863816615709,15968.5849340651,1461.4590702141,48,13814.706441567
"292","E02002457",4.98971193415638,4.76021035011351,15062.54628822,4738.73083115961,37,4971.86116230495
"293","E02002456",5.10718315156074,21.9928985938827,14332.8449565567,4614.84314605713,38,12028.9154568745
"294","E02002472",5.01143995866854,8.72675365142402,18271.1745688906,424.242450074196,45,22707.8297472678
"295","E02002473",5.13111161490214,38.5444141813012,18857.0187502982,867.037437241822,47,22064.1296211775
"296","E02002474",5.07019115890084,10.0812386440084,19550.4296923571,1468.28849551508,43,10589.2618768328
"297","E02002475",5.07739475061691,9.42752509435505,21175.3352560842,168.702226691871,49,24042.7877692187
"298","E02002470",5.07663551401869,11.3208281546281,18555.428854677,1523.0059500388,51,28611.3976447814
"299","E02006875",5.49619556418974,356.784256118667,2324.54351194051,5727.04207668544,26,15329.7202079723
